Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result
10/04/2021,2020,Atromitos,Larisa,2.4,3.2,3.0,0.0,1.0,A
11/04/2021,2020,Aris,AEK,2.1,3.2,3.6,1.0,3.0,A
11/04/2021,2020,Asteras Tripolis,PAOK,4.75,3.6,1.72,1.0,1.0,D
11/04/2021,2020,Olympiakos,Panathinaikos,1.5,4.2,6.0,3.0,1.0,H
12/04/2021,2020,Giannina,Lamia,,,,1.0,2.0,A
17/04/2021,2020,OFI Crete,Atromitos,1.9,3.4,4.0,1.0,1.0,D
17/04/2021,2020,Panetolikos,Apollon,1.9,3.2,4.33,1.0,0.0,H
17/04/2021,2020,Volos NFC,Giannina,2.8,2.87,2.8,1.0,1.0,D
18/04/2021,2020,Panathinaikos,Aris,2.5,3.1,2.9,1.0,2.0,A
18/04/2021,2020,AEK,Asteras Tripolis,1.57,3.75,6.0,3.0,1.0,H
18/04/2021,2020,PAOK,Olympiakos,2.37,3.2,3.1,2.0,0.0,H
19/04/2021,2020,Lamia,Larisa,2.45,2.75,3.4,0.0,0.0,D
21/04/2021,2020,Olympiakos,Asteras Tripolis,1.22,6.0,13.0,1.0,0.0,H
21/04/2021,2020,Aris,PAOK,2.8,3.2,2.5,0.0,1.0,A
21/04/2021,2020,AEK,Panathinaikos,1.85,3.4,4.33,1.0,1.0,D
24/04/2021,2020,Giannina,Panetolikos,2.7,3.1,2.5,0.0,1.0,A
24/04/2021,2020,Larisa,OFI Crete,2.15,3.1,3.3,0.0,1.0,A
24/04/2021,2020,Atromitos,Lamia,2.3,2.62,3.3,0.0,0.0,D
25/04/2021,2020,PAOK,Panathinaikos,1.45,3.8,7.0,0.0,0.0,D
25/04/2021,2020,Asteras Tripolis,Aris,,,,1.0,1.0,D
25/04/2021,2020,Olympiakos,AEK,1.53,4.0,6.0,2.0,0.0,H
26/04/2021,2020,Apollon,Volos NFC,2.3,3.0,3.0,0.0,0.0,D
05/05/2021,2020,Aris,Olympiakos,2.0,3.6,3.2,1.0,1.0,D
05/05/2021,2020,Panathinaikos,Asteras Tripolis,1.66,3.4,5.0,2.0,2.0,D
05/05/2021,2020,AEK,PAOK,2.62,3.0,2.62,1.0,2.0,A
08/05/2021,2020,Lamia,OFI Crete,7.0,3.5,1.5,0.0,2.0,A
08/05/2021,2020,Panetolikos,Atromitos,1.75,3.0,5.25,1.0,3.0,A
08/05/2021,2020,Volos NFC,Larisa,2.37,3.4,2.62,3.0,1.0,H
09/05/2021,2020,PAOK,Aris,1.61,3.25,6.0,2.0,0.0,H
09/05/2021,2020,Asteras Tripolis,Olympiakos,4.5,3.4,1.72,0.0,0.0,D
09/05/2021,2020,Panathinaikos,AEK,2.3,3.1,3.0,0.0,1.0,A
12/05/2021,2020,Aris,Panathinaikos,1.9,3.3,3.8,0.0,0.0,D
12/05/2021,2020,Asteras Tripolis,AEK,4.0,3.2,1.85,1.0,1.0,D
12/05/2021,2020,Olympiakos,PAOK,1.9,3.4,3.5,1.0,0.0,H
15/05/2021,2020,Apollon,Lamia,2.15,3.3,3.1,0.0,1.0,A
15/05/2021,2020,Atromitos,Volos NFC,1.95,3.4,3.4,1.0,0.0,H
15/05/2021,2020,OFI Crete,Panetolikos,1.5,3.8,6.0,2.0,2.0,D
16/05/2021,2020,AEK,Aris,2.15,3.2,3.2,0.0,0.0,D
16/05/2021,2020,Larisa,Giannina,,,,2.0,0.0,H
16/05/2021,2020,Panathinaikos,Olympiakos,4.75,3.6,1.65,1.0,4.0,A
16/05/2021,2020,PAOK,Asteras Tripolis,1.33,4.5,8.0,0.0,1.0,A
19/05/2021,2020,Giannina,Apollon,2.15,2.9,4.0,0.0,2.0,A
11/09/2021,2021,Panetolikos,Asteras Tripolis,3.2,2.87,2.5,0.0,0.0,D
11/09/2021,2021,Panathinaikos,Apollon,1.4,3.75,8.0,4.0,0.0,H
12/09/2021,2021,Volos NFC,Lamia,1.9,3.0,4.0,2.0,1.0,H
12/09/2021,2021,PAOK,Giannina,1.18,5.25,13.0,0.0,1.0,A
12/09/2021,2021,AEK,Ionikos,1.16,6.5,17.0,3.0,0.0,H
12/09/2021,2021,Olympiakos,Atromitos,1.14,7.5,17.0,0.0,0.0,D
13/09/2021,2021,Aris,OFI Crete,1.4,4.2,9.0,0.0,0.0,D
17/09/2021,2021,Ionikos,Aris,4.75,3.4,1.7,1.0,0.0,H
18/09/2021,2021,Giannina,Panathinaikos,3.3,3.1,2.15,1.0,0.0,H
19/09/2021,2021,Apollon,Volos NFC,2.3,2.87,3.2,1.0,3.0,A
19/09/2021,2021,Atromitos,Panetolikos,1.7,3.2,5.5,1.0,2.0,A
19/09/2021,2021,OFI Crete,AEK,5.25,3.3,1.66,3.0,3.0,D
19/09/2021,2021,Asteras Tripolis,PAOK,3.6,3.0,2.05,0.0,1.0,A
19/09/2021,2021,Lamia,Olympiakos,11.0,5.5,1.22,1.0,2.0,A
22/09/2021,2021,OFI Crete,Asteras Tripolis,2.5,3.1,2.9,0.0,0.0,D
22/09/2021,2021,Olympiakos,Apollon,1.12,8.0,19.0,4.0,1.0,H
22/09/2021,2021,Panetolikos,PAOK,8.0,4.0,1.44,1.0,2.0,A
22/09/2021,2021,AEK,Lamia,1.25,5.25,13.0,1.0,0.0,H
22/09/2021,2021,Aris,Panathinaikos,2.05,3.2,3.8,1.0,0.0,H
23/09/2021,2021,Ionikos,Giannina,2.6,2.9,2.87,0.0,0.0,D
23/09/2021,2021,Volos NFC,Atromitos,2.62,3.0,2.87,3.0,0.0,H
26/09/2021,2021,Asteras Tripolis,Olympiakos,5.5,4.0,1.61,0.0,2.0,A
26/09/2021,2021,Panathinaikos,Volos NFC,1.57,4.0,6.0,5.0,1.0,H
26/09/2021,2021,Lamia,Panetolikos,2.45,3.2,3.0,2.0,2.0,D
26/09/2021,2021,PAOK,AEK,2.25,3.25,3.3,2.0,0.0,H
27/09/2021,2021,Giannina,OFI Crete,2.45,3.2,3.0,1.0,1.0,D
27/09/2021,2021,Apollon,Ionikos,2.45,3.2,3.0,0.0,0.0,D
27/09/2021,2021,Atromitos,Aris,3.0,3.3,2.37,1.0,3.0,A
02/10/2021,2021,Volos NFC,Asteras Tripolis,2.8,3.1,2.7,2.0,1.0,H
02/10/2021,2021,Aris,Apollon,1.36,4.75,9.0,0.0,0.0,D
03/10/2021,2021,Atromitos,Giannina,2.37,3.1,3.25,1.0,1.0,D
03/10/2021,2021,Panetolikos,AEK,6.0,4.0,1.57,1.0,3.0,A
03/10/2021,2021,OFI Crete,PAOK,5.5,3.4,1.72,1.0,3.0,A
03/10/2021,2021,Ionikos,Lamia,2.5,2.9,3.25,1.0,2.0,A
03/10/2021,2021,Olympiakos,Panathinaikos,1.44,4.2,8.5,0.0,0.0,D
16/10/2021,2021,Apollon,Asteras Tripolis,3.0,3.1,2.5,0.0,1.0,A
16/10/2021,2021,Panathinaikos,Ionikos,1.5,4.1,7.0,4.0,1.0,H
17/10/2021,2021,Panetolikos,OFI Crete,2.4,3.2,3.1,1.0,2.0,A
17/10/2021,2021,PAOK,Volos NFC,1.36,4.75,9.5,4.0,4.0,D
17/10/2021,2021,AEK,Atromitos,1.36,4.75,9.5,3.0,0.0,H
17/10/2021,2021,Giannina,Olympiakos,8.0,4.2,1.44,1.0,2.0,A
18/10/2021,2021,Lamia,Aris,4.0,3.2,2.05,0.0,1.0,A
23/10/2021,2021,Atromitos,Ionikos,1.8,3.5,4.75,0.0,2.0,A
23/10/2021,2021,Apollon,Giannina,3.0,2.9,2.7,1.0,0.0,H
23/10/2021,2021,Asteras Tripolis,Panathinaikos,2.75,3.3,2.6,2.0,1.0,H
24/10/2021,2021,Aris,Panetolikos,1.45,4.2,8.0,5.0,1.0,H
24/10/2021,2021,Volos NFC,AEK,4.75,4.0,1.7,1.0,3.0,A
24/10/2021,2021,OFI Crete,Lamia,2.4,3.2,3.1,0.0,0.0,D
24/10/2021,2021,Olympiakos,PAOK,1.9,3.6,4.0,2.0,1.0,H
30/10/2021,2021,Panetolikos,Olympiakos,8.5,4.33,1.4,1.0,2.0,A
30/10/2021,2021,PAOK,Apollon,1.2,7.0,13.0,4.0,1.0,H
31/10/2021,2021,Lamia,Atromitos,2.37,3.1,3.25,2.0,2.0,D
31/10/2021,2021,Panathinaikos,OFI Crete,1.61,3.6,6.5,0.0,0.0,D
31/10/2021,2021,AEK,Aris,1.85,3.5,4.5,2.0,1.0,H
31/10/2021,2021,Giannina,Asteras Tripolis,2.7,3.1,2.8,1.0,1.0,D
01/11/2021,2021,Ionikos,Volos NFC,2.6,3.2,2.8,1.0,1.0,D
06/11/2021,2021,Giannina,Panetolikos,1.83,3.4,4.75,3.0,0.0,H
06/11/2021,2021,OFI Crete,Atromitos,2.1,3.25,3.75,2.0,0.0,H
06/11/2021,2021,Apollon,AEK,8.0,4.2,1.44,2.0,2.0,D
07/11/2021,2021,Asteras Tripolis,Lamia,1.8,3.4,5.0,0.0,1.0,A
07/11/2021,2021,Volos NFC,Aris,3.4,3.2,2.25,1.0,2.0,A
07/11/2021,2021,Olympiakos,Ionikos,1.16,8.0,15.0,1.0,0.0,H
07/11/2021,2021,Panathinaikos,PAOK,2.9,3.25,2.5,1.0,3.0,A
20/11/2021,2021,Volos NFC,OFI Crete,2.25,3.1,3.5,0.0,2.0,A
20/11/2021,2021,Aris,Giannina,1.57,3.6,7.5,0.0,5.0,A
20/11/2021,2021,Ionikos,Asteras Tripolis,3.25,3.1,2.4,1.0,1.0,D
21/11/2021,2021,Panetolikos,Apollon,2.37,3.1,3.3,1.0,0.0,H
21/11/2021,2021,AEK,Olympiakos,3.25,3.25,2.3,2.0,3.0,A
21/11/2021,2021,Atromitos,PAOK,6.5,3.9,1.55,2.0,0.0,H
22/11/2021,2021,Lamia,Panathinaikos,3.9,3.4,2.0,1.0,3.0,A
27/11/2021,2021,Asteras Tripolis,Atromitos,1.83,3.3,5.0,6.0,2.0,H
27/11/2021,2021,Apollon,Lamia,2.55,3.1,2.9,0.0,0.0,D
27/11/2021,2021,Giannina,AEK,4.33,3.6,1.85,1.0,2.0,A
28/11/2021,2021,OFI Crete,Ionikos,1.75,3.6,5.0,2.0,1.0,H
28/11/2021,2021,Olympiakos,Volos NFC,1.2,6.5,15.0,2.0,1.0,H
28/11/2021,2021,Panathinaikos,Panetolikos,1.44,4.33,8.0,2.0,0.0,H
28/11/2021,2021,PAOK,Aris,1.83,3.6,4.33,0.0,1.0,A
04/12/2021,2021,Atromitos,Apollon,1.95,3.2,4.5,4.0,1.0,H
04/12/2021,2021,Volos NFC,Panetolikos,1.9,3.4,4.33,1.0,2.0,A
04/12/2021,2021,OFI Crete,Olympiakos,7.5,4.33,1.45,1.0,3.0,A
05/12/2021,2021,Ionikos,PAOK,7.5,4.0,1.5,3.0,2.0,H
05/12/2021,2021,AEK,Panathinaikos,1.85,3.2,5.0,1.0,0.0,H
05/12/2021,2021,Aris,Asteras Tripolis,1.7,3.4,5.75,1.0,0.0,H
06/12/2021,2021,Lamia,Giannina,2.6,3.1,2.87,0.0,1.0,A
11/12/2021,2021,Giannina,Volos NFC,2.2,3.3,3.4,3.0,2.0,H
11/12/2021,2021,Panathinaikos,Atromitos,1.44,4.5,7.5,2.0,0.0,H
11/12/2021,2021,Asteras Tripolis,AEK,3.9,3.4,2.0,0.0,0.0,D
11/12/2021,2021,Panetolikos,Ionikos,2.3,3.4,3.1,2.0,2.0,D
12/12/2021,2021,PAOK,Lamia,1.2,6.5,17.0,2.0,1.0,H
12/12/2021,2021,Olympiakos,Aris,1.45,4.5,7.0,1.0,0.0,H
14/12/2021,2021,Asteras Tripolis,Panetolikos,1.57,3.8,6.0,1.0,0.0,H
15/12/2021,2021,Giannina,PAOK,3.8,3.6,1.95,0.0,4.0,A
15/12/2021,2021,Lamia,Volos NFC,2.45,3.5,2.8,2.0,2.0,D
15/12/2021,2021,Atromitos,Olympiakos,7.0,4.5,1.4,0.0,3.0,A
16/12/2021,2021,OFI Crete,Aris,2.87,3.5,2.4,1.0,1.0,D
16/12/2021,2021,Ionikos,AEK,6.0,4.33,1.53,0.0,1.0,A
18/12/2021,2021,Panetolikos,Atromitos,2.5,3.25,2.9,2.0,1.0,H
19/12/2021,2021,Olympiakos,Lamia,1.15,7.5,15.0,1.0,0.0,H
19/12/2021,2021,Panathinaikos,Giannina,1.66,3.75,5.5,2.0,0.0,H
19/12/2021,2021,PAOK,Asteras Tripolis,1.5,4.2,6.5,3.0,2.0,H
20/12/2021,2021,AEK,OFI Crete,1.36,4.75,8.0,1.0,2.0,A
20/12/2021,2021,Aris,Ionikos,1.44,4.2,7.5,1.0,0.0,H
04/01/2022,2021,Giannina,Ionikos,,,,1.0,0.0,H
04/01/2022,2021,Asteras Tripolis,OFI Crete,1.85,3.3,4.75,1.0,0.0,H
05/01/2022,2021,Lamia,AEK,7.0,3.8,1.55,0.0,2.0,A
05/01/2022,2021,Apollon,Olympiakos,11.0,5.0,1.33,0.0,0.0,D
05/01/2022,2021,Panathinaikos,Aris,2.05,3.25,3.8,2.0,0.0,H
08/01/2022,2021,OFI Crete,Giannina,2.4,3.1,3.2,1.0,1.0,D
09/01/2022,2021,Volos NFC,Panathinaikos,3.6,3.3,2.1,3.0,1.0,H
12/01/2022,2021,Apollon,OFI Crete,2.5,3.2,2.8,0.0,3.0,A
12/01/2022,2021,PAOK,Panetolikos,1.28,5.75,10.0,2.0,0.0,H
15/01/2022,2021,Asteras Tripolis,Volos NFC,1.8,3.5,4.75,1.0,0.0,H
15/01/2022,2021,Lamia,Ionikos,2.2,3.2,3.5,2.0,1.0,H
15/01/2022,2021,Apollon,Aris,4.2,3.5,1.85,0.0,0.0,D
15/01/2022,2021,PAOK,OFI Crete,1.4,5.0,8.0,3.0,0.0,H
16/01/2022,2021,AEK,Panetolikos,1.33,5.25,9.0,1.0,2.0,A
16/01/2022,2021,Giannina,Atromitos,1.95,3.3,4.2,1.0,1.0,D
16/01/2022,2021,Panathinaikos,Olympiakos,4.33,3.3,1.95,0.0,0.0,D
19/01/2022,2021,Volos NFC,Apollon,,,,1.0,0.0,H
22/01/2022,2021,OFI Crete,Panetolikos,1.95,3.5,3.8,2.0,4.0,A
22/01/2022,2021,Ionikos,Panathinaikos,4.0,3.5,1.9,0.0,1.0,A
23/01/2022,2021,Aris,Lamia,1.61,3.6,6.0,0.0,0.0,D
23/01/2022,2021,Atromitos,AEK,5.5,3.6,1.66,0.0,2.0,A
23/01/2022,2021,Volos NFC,PAOK,4.5,3.6,1.8,0.0,4.0,A
23/01/2022,2021,Olympiakos,Giannina,1.33,5.0,9.5,2.0,0.0,H
24/01/2022,2021,Asteras Tripolis,Apollon,1.55,3.9,6.5,1.0,0.0,H
29/01/2022,2021,Lamia,OFI Crete,2.8,3.0,2.7,2.0,1.0,H
29/01/2022,2021,Panathinaikos,Asteras Tripolis,1.83,3.4,4.75,0.0,1.0,A
29/01/2022,2021,Ionikos,Atromitos,2.62,3.1,2.87,2.0,1.0,H
30/01/2022,2021,Giannina,Apollon,1.8,3.5,4.75,2.0,0.0,H
30/01/2022,2021,Panetolikos,Aris,3.4,3.1,2.3,0.0,2.0,A
30/01/2022,2021,AEK,Volos NFC,1.33,5.5,8.5,1.0,2.0,A
30/01/2022,2021,PAOK,Olympiakos,2.6,3.2,2.8,1.0,1.0,D
02/02/2022,2021,Asteras Tripolis,Giannina,1.85,3.2,5.0,2.0,0.0,H
02/02/2022,2021,OFI Crete,Panathinaikos,3.6,3.0,2.25,3.0,2.0,H
02/02/2022,2021,Olympiakos,Panetolikos,1.25,6.0,13.0,3.0,1.0,H
02/02/2022,2021,Aris,AEK,2.8,3.0,2.75,2.0,1.0,H
02/02/2022,2021,Volos NFC,Ionikos,1.8,3.4,5.0,1.0,1.0,D
02/02/2022,2021,Apollon,PAOK,7.5,4.0,1.5,0.0,2.0,A
05/02/2022,2021,Aris,Volos NFC,1.53,4.2,6.5,0.0,2.0,A
05/02/2022,2021,Panetolikos,Giannina,2.8,3.0,2.8,0.0,1.0,A
06/02/2022,2021,AEK,Apollon,1.28,5.5,11.0,3.0,0.0,H
06/02/2022,2021,Ionikos,Olympiakos,9.0,4.75,1.36,0.0,3.0,A
06/02/2022,2021,PAOK,Panathinaikos,1.95,3.4,4.2,2.0,1.0,H
10/02/2022,2021,Atromitos,Lamia,2.05,3.1,4.0,3.0,1.0,H
12/02/2022,2021,Apollon,Panetolikos,2.8,3.1,2.7,0.0,0.0,D
12/02/2022,2021,Asteras Tripolis,Ionikos,1.61,3.6,6.5,2.0,3.0,A
13/02/2022,2021,OFI Crete,Volos NFC,1.9,3.5,4.2,2.0,1.0,H
13/02/2022,2021,Panathinaikos,Lamia,1.4,4.2,10.0,2.0,0.0,H
13/02/2022,2021,PAOK,Atromitos,1.33,5.0,10.0,1.0,0.0,H
13/02/2022,2021,Olympiakos,AEK,1.83,3.5,4.5,1.0,0.0,H
14/02/2022,2021,Giannina,Aris,2.9,3.1,2.6,2.0,0.0,H
16/02/2022,2021,Panetolikos,Lamia,2.15,3.1,3.6,1.0,0.0,H
16/02/2022,2021,Atromitos,OFI Crete,2.6,3.25,2.7,2.0,2.0,D
16/02/2022,2021,Apollon,Panathinaikos,6.0,4.0,1.53,0.0,3.0,A
19/02/2022,2021,Ionikos,OFI Crete,2.8,3.0,2.8,0.0,0.0,D
19/02/2022,2021,Atromitos,Asteras Tripolis,3.2,3.1,2.45,2.0,0.0,H
19/02/2022,2021,Panetolikos,Panathinaikos,4.5,3.25,1.9,1.0,0.0,H
20/02/2022,2021,Lamia,Apollon,2.0,3.2,4.2,1.0,2.0,A
20/02/2022,2021,Volos NFC,Olympiakos,7.0,4.0,1.53,0.0,1.0,A
20/02/2022,2021,AEK,Giannina,1.65,3.8,5.5,2.0,0.0,H
20/02/2022,2021,Aris,PAOK,2.87,3.2,2.55,0.0,0.0,D
23/02/2022,2021,Lamia,Asteras Tripolis,2.75,3.1,2.75,0.0,2.0,A
23/02/2022,2021,Aris,Atromitos,1.5,4.2,6.5,3.0,0.0,H
23/02/2022,2021,Ionikos,Apollon,1.95,3.25,4.2,4.0,0.0,H
26/02/2022,2021,Asteras Tripolis,Aris,2.55,3.0,3.1,0.0,2.0,A
26/02/2022,2021,Panetolikos,Volos NFC,2.3,3.2,3.3,0.0,0.0,D
27/02/2022,2021,PAOK,Ionikos,1.3,4.75,12.0,1.0,1.0,D
27/02/2022,2021,Olympiakos,OFI Crete,1.33,4.75,12.0,2.0,0.0,H
27/02/2022,2021,Panathinaikos,AEK,2.6,3.2,2.8,3.0,0.0,H
28/02/2022,2021,Apollon,Atromitos,2.6,3.0,3.1,0.0,2.0,A
28/02/2022,2021,Giannina,Lamia,1.83,3.25,5.0,1.0,0.0,H
02/03/2022,2021,Olympiakos,Asteras Tripolis,1.36,4.5,10.0,5.0,1.0,H
02/03/2022,2021,AEK,PAOK,2.37,3.3,3.1,1.0,1.0,D
03/03/2022,2021,Atromitos,Volos NFC,1.75,3.6,4.75,2.0,1.0,H
06/03/2022,2021,AEK,Asteras Tripolis,1.72,3.6,5.0,2.0,1.0,H
06/03/2022,2021,Aris,Olympiakos,3.5,2.75,2.5,2.0,1.0,H
06/03/2022,2021,Atromitos,Panathinaikos,4.0,3.1,2.05,0.0,2.0,A
06/03/2022,2021,Ionikos,Panetolikos,2.3,2.9,3.6,1.0,2.0,A
06/03/2022,2021,Lamia,PAOK,5.75,3.6,1.65,0.0,2.0,A
06/03/2022,2021,OFI Crete,Apollon,1.5,3.8,8.5,2.0,0.0,H
06/03/2022,2021,Volos NFC,Giannina,3.4,3.4,2.15,0.0,0.0,D
13/03/2022,2021,Olympiakos,Aris,1.61,3.7,6.0,2.0,1.0,H
13/03/2022,2021,Panathinaikos,AEK,2.1,3.3,3.6,1.0,1.0,D
13/03/2022,2021,PAOK,Giannina,1.36,4.2,10.0,1.0,0.0,H
19/03/2022,2021,OFI Crete,Ionikos,2.05,3.25,4.0,2.0,3.0,A
19/03/2022,2021,Atromitos,Apollon,1.65,3.75,5.75,1.0,0.0,H
19/03/2022,2021,Volos NFC,Asteras Tripolis,2.8,3.2,2.62,0.0,2.0,A
19/03/2022,2021,Panetolikos,Lamia,2.0,3.3,4.2,1.0,2.0,A
20/03/2022,2021,Giannina,Olympiakos,5.75,3.4,1.72,1.0,1.0,D
20/03/2022,2021,Aris,Panathinaikos,2.15,3.1,3.8,0.0,0.0,D
20/03/2022,2021,AEK,PAOK,2.0,3.3,4.0,0.0,1.0,A
02/04/2022,2021,Lamia,OFI Crete,2.15,3.25,3.5,1.0,2.0,A
02/04/2022,2021,Asteras Tripolis,Atromitos,2.0,3.5,4.0,0.0,0.0,D
02/04/2022,2021,Ionikos,Volos NFC,2.2,3.2,3.5,2.0,2.0,D
02/04/2022,2021,Apollon,Panetolikos,2.87,3.1,2.6,1.0,0.0,H
03/04/2022,2021,Aris,Giannina,1.57,3.8,6.5,0.0,0.0,D
03/04/2022,2021,Panathinaikos,PAOK,2.55,3.1,3.0,2.0,1.0,H
03/04/2022,2021,Olympiakos,AEK,1.66,4.0,5.0,1.0,1.0,D
09/04/2022,2021,Volos NFC,Lamia,3.3,3.4,2.2,3.0,0.0,H
09/04/2022,2021,OFI Crete,Apollon,1.83,3.5,4.5,1.0,2.0,A
09/04/2022,2021,Asteras Tripolis,Ionikos,1.9,3.4,4.33,2.0,3.0,A
09/04/2022,2021,Panetolikos,Atromitos,2.45,3.0,3.2,2.0,3.0,A
10/04/2022,2021,Giannina,Panathinaikos,4.0,3.2,2.05,0.0,0.0,D
10/04/2022,2021,AEK,Aris,1.9,3.4,4.33,1.0,2.0,A
16/04/2022,2021,Apollon,Volos NFC,2.1,3.25,3.6,1.0,1.0,D
16/04/2022,2021,Panetolikos,Asteras Tripolis,2.4,3.1,3.2,0.0,0.0,D
17/04/2022,2021,Atromitos,OFI Crete,2.0,3.25,4.0,1.0,1.0,D
17/04/2022,2021,Lamia,Ionikos,1.85,3.4,4.5,0.0,1.0,A
17/04/2022,2021,Aris,PAOK,2.37,3.0,3.4,1.0,0.0,H
17/04/2022,2021,Panathinaikos,Olympiakos,3.0,3.1,2.5,1.0,0.0,H
18/04/2022,2021,Giannina,AEK,5.25,3.4,1.75,2.0,3.0,A
30/04/2022,2021,OFI Crete,Panetolikos,2.15,3.3,3.5,0.0,1.0,A
30/04/2022,2021,Volos NFC,Atromitos,2.37,3.25,3.1,1.0,1.0,D
01/05/2022,2021,Olympiakos,Giannina,1.33,5.0,10.0,3.0,2.0,H
01/05/2022,2021,Panathinaikos,Aris,2.05,2.9,4.33,1.0,0.0,H
01/05/2022,2021,PAOK,AEK,2.25,3.1,3.5,1.0,1.0,D
02/05/2022,2021,Asteras Tripolis,Lamia,1.9,3.1,4.75,0.0,2.0,A
02/05/2022,2021,Ionikos,Apollon,2.75,3.1,2.7,5.0,1.0,H
04/05/2022,2021,PAOK,Olympiakos,2.6,3.2,2.8,1.0,2.0,A
07/05/2022,2021,Apollon,Lamia,2.75,2.8,3.0,0.0,0.0,D
07/05/2022,2021,Atromitos,Ionikos,2.1,3.2,3.8,0.0,1.0,A
07/05/2022,2021,Panetolikos,Volos NFC,1.95,3.4,4.2,0.0,0.0,D
08/05/2022,2021,OFI Crete,Asteras Tripolis,2.4,3.1,2.62,1.0,0.0,H
08/05/2022,2021,Giannina,PAOK,4.0,3.0,1.9,1.0,0.0,H
08/05/2022,2021,AEK,Panathinaikos,1.95,3.0,3.6,0.0,0.0,D
08/05/2022,2021,Aris,Olympiakos,1.66,3.4,5.0,0.0,1.0,A
11/05/2022,2021,PAOK,Aris,1.95,3.25,4.33,0.0,1.0,A
11/05/2022,2021,AEK,Giannina,1.36,5.0,8.5,3.0,0.0,H
11/05/2022,2021,Olympiakos,Panathinaikos,1.95,3.2,4.33,1.0,2.0,A
14/05/2022,2021,Volos NFC,OFI Crete,2.3,3.5,3.0,5.0,0.0,H
14/05/2022,2021,Aris,AEK,2.45,3.1,3.25,3.0,2.0,H
14/05/2022,2021,Olympiakos,PAOK,2.0,3.3,4.0,1.0,1.0,D
14/05/2022,2021,Panathinaikos,Giannina,1.33,4.5,13.0,4.0,0.0,H
15/05/2022,2021,Asteras Tripolis,Apollon Apollon,1.45,4.0,7.5,2.0,2.0,D
15/05/2022,2021,Ionikos,Panetolikos,2.1,3.25,3.8,3.0,1.0,H
15/05/2022,2021,Lamia,Atromitos,2.62,3.2,2.87,0.0,0.0,D
17/05/2022,2021,AEK,Olympiakos,2.25,3.3,3.3,2.0,3.0,A
17/05/2022,2021,Giannina,Aris,4.33,3.3,1.95,0.0,3.0,A
17/05/2022,2021,PAOK,Panathinaikos,2.2,3.25,3.4,2.0,0.0,H
19/08/2022,2022,Volos NFC,Asteras Tripolis,2.45,3.3,2.75,3.0,3.0,D
20/08/2022,2022,Atromitos,OFI Crete,2.2,3.0,3.8,3.0,1.0,H
20/08/2022,2022,Lamia,AEK,8.5,4.0,1.45,0.0,3.0,A
20/08/2022,2022,PAOK,Panetolikos,1.3,5.0,13.0,1.0,0.0,H
21/08/2022,2022,Panathinaikos,Ionikos,1.36,4.5,10.0,1.0,0.0,H
21/08/2022,2022,Aris,Levadeiakos,1.44,4.33,8.5,3.0,0.0,H
21/08/2022,2022,Olympiakos,Giannina,1.28,6.0,8.5,2.0,0.0,H
26/08/2022,2022,Ionikos,Levadeiakos,2.1,3.2,3.75,0.0,0.0,D
27/08/2022,2022,Giannina,Lamia,1.9,3.25,4.5,1.0,1.0,D
27/08/2022,2022,AEK,Volos NFC,1.25,6.0,11.0,0.0,1.0,A
28/08/2022,2022,Panetolikos,Aris,4.33,3.0,2.05,3.0,1.0,H
28/08/2022,2022,OFI Crete,Panathinaikos,4.5,3.3,1.9,0.0,2.0,A
28/08/2022,2022,PAOK,Atromitos,1.53,3.8,7.0,2.0,1.0,H
29/08/2022,2022,Asteras Tripolis,Olympiakos,5.0,3.4,1.8,0.0,0.0,D
03/09/2022,2022,Lamia,Asteras Tripolis,3.2,3.1,2.4,0.0,0.0,D
03/09/2022,2022,Olympiakos,Ionikos,1.2,6.5,15.0,3.0,1.0,H
03/09/2022,2022,Panathinaikos,Levadeiakos,1.14,7.0,23.0,1.0,0.0,H
04/09/2022,2022,Atromitos,Panetolikos,1.9,3.3,4.5,1.0,1.0,D
04/09/2022,2022,Volos NFC,OFI Crete,1.9,3.4,4.2,0.0,1.0,A
04/09/2022,2022,AEK,Giannina,1.25,5.5,13.0,2.0,0.0,H
04/09/2022,2022,Aris,PAOK,2.5,3.25,2.9,0.0,0.0,D
10/09/2022,2022,OFI Crete,Panetolikos,2.05,3.3,3.8,1.0,2.0,A
10/09/2022,2022,Giannina,Levadeiakos,2.0,3.3,4.0,2.0,1.0,H
10/09/2022,2022,Ionikos,Atromitos,2.25,3.2,3.4,1.0,4.0,A
11/09/2022,2022,Olympiakos,Volos NFC,1.25,6.0,11.0,1.0,1.0,D
11/09/2022,2022,Asteras Tripolis,Aris,2.9,3.1,2.6,0.0,2.0,A
11/09/2022,2022,Panathinaikos,AEK,2.25,3.2,3.4,2.0,1.0,H
12/09/2022,2022,PAOK,Lamia,1.22,6.5,13.0,1.0,0.0,H
17/09/2022,2022,Atromitos,Lamia,1.9,3.4,4.5,0.0,0.0,D
17/09/2022,2022,Panetolikos,AEK,6.0,3.6,1.65,0.0,2.0,A
17/09/2022,2022,Panathinaikos,Giannina,1.28,5.25,13.0,3.0,0.0,H
18/09/2022,2022,Levadeiakos,Asteras Tripolis,2.8,3.1,2.62,1.0,1.0,D
18/09/2022,2022,OFI Crete,PAOK,4.75,3.25,1.85,1.0,1.0,D
18/09/2022,2022,Aris,Olympiakos,3.5,3.3,2.15,2.0,1.0,H
